3.329423324705620968e-01,1.000000000000000000e+00,5.000594558065228901e-01,5.000825642043026376e-01,4.999241569795441209e-01,4.999939339622431200e-01,5.000215345024248137e-01
7.499903703796770849e-01,6.658765185027453182e-01,5.000547007027643653e-01,5.000530514726783116e-01,4.999243762864978846e-01,4.999497507795229168e-01,5.000382987986855543e-01
7.499815430184952891e-01,1.000000000000000000e+00,5.000551175063834286e-01,5.000540940527067324e-01,4.999243763355820658e-01,4.999519390496421356e-01,5.000264342474235457e-01
5.008579763748240987e-01,4.992351986573926315e-01,4.999569112232298829e-01,5.000581711399642026e-01,4.999270504211505428e-01,4.999942974360051529e-01,5.000245783665775434e-01
8.329397313727480157e-01,2.994666895950420793e-01,5.000550920183177706e-01,5.000815288061604136e-01,4.999250627861969165e-01,5.000956815743448081e-01,5.000356084101931220e-01
8.326819279426855847e-01,2.001126689021997807e-01,4.999543745661346739e-01,5.000553144634773961e-01,4.999277920226430916e-01,4.999940312861899661e-01,5.000406822870572254e-01
9.162343709845752748e-01,9.094866449052729784e-01,5.000593493498998177e-01,5.000953508538039660e-01,4.999264000695340382e-01,5.000642201168947754e-01,5.000370881405254986e-01
1.667180462395368712e-01,5.003886932697944046e-01,5.000592853457264120e-01,5.000590287078777729e-01,4.999226295924749097e-01,4.999898256093821547e-01,5.000380423559762644e-01
7.500556223634974318e-01,4.443448331812228647e-01,5.000593444233693008e-01,5.000536878577830358e-01,4.999299278167572691e-01,4.999872893915488503e-01,5.000269496763621868e-01
1.670372408775320505e-01,1.000000000000000000e+00,5.000544800892176012e-01,5.000590909403817008e-01,4.999281346437332574e-01,4.999102771155765623e-01,5.000361895894733788e-01
7.499791013340044721e-01,2.216239624113987561e-01,5.000592701745024682e-01,5.001029842778285106e-01,4.999056430550183339e-01,4.999525465113386913e-01,5.000406926199393309e-01
5.834038271045663970e-01,2.867105842924537185e-01,5.000593614540616016e-01,5.000579267289616547e-01,4.999249155735773220e-01,4.999872935637796889e-01,5.000249686351055933e-01
8.329398497642692689e-01,1.009899663435430001e-01,5.000546690927105686e-01,5.000594294832247932e-01,4.999271194866023449e-01,5.000617968862365315e-01,5.000370041131443344e-01
4.997217152483148239e-01,8.333036939248704700e-01,5.000550892252249024e-01,5.000588280453581724e-01,4.999227213444472628e-01,4.999948505351109462e-01,5.000382919021050254e-01
7.499797237581040665e-01,3.333207119160300769e-01,5.000593444233693008e-01,5.000508531824998659e-01,4.999295271206056213e-01,4.999872558498845709e-01,5.000269496763621868e-01
9.164979737402654258e-01,8.176228112967105499e-01,5.000593505674476580e-01,5.000536607683455648e-01,4.999261753627550764e-01,4.999926076801957664e-01,5.000247078991132410e-01
1.000000000000000000e+00,8.331028850061026336e-01,5.000592330742353875e-01,5.000556069486470356e-01,4.999285962935441363e-01,4.999925776288049462e-01,5.000363580956795895e-01
9.166365452021542071e-01,1.000000000000000000e+00,5.000597380454527840e-01,5.000543854443720848e-01,4.999271882707063130e-01,4.999857341678657918e-01,5.000250050014293235e-01
3.331280514240005930e-01,0.000000000000000000e+00,5.000540110219712231e-01,5.000831049378557935e-01,4.999232511687388136e-01,4.999932900288490134e-01,5.000245130920476511e-01
7.499942750533901137e-01,5.545718219509407909e-01,5.000551217154766137e-01,5.000578881672076426e-01,4.999235036865201098e-01,5.000620940575843942e-01,5.000264591786887092e-01
8.331270964351132624e-02,0.000000000000000000e+00,5.000542685988711433e-01,5.000501840502312723e-01,4.999271436552555903e-01,4.999894445712661506e-01,5.000217803774075209e-01
6.669080449306835634e-01,9.997800333083795010e-01,5.000599252107594817e-01,5.000559510749511549e-01,4.999233109096283822e-01,5.000422701796525260e-01,5.000350047823874933e-01
5.828956857781834033e-01,1.426375176053158722e-01,5.000545076210949347e-01,5.000555169275360257e-01,4.999202340232268837e-01,5.000655947919762090e-01,5.000354915001762324e-01
2.500839012175174458e-01,1.000000000000000000e+00,5.000547057957638319e-01,5.000830893022955026e-01,4.999241569795441209e-01,4.999929690623832745e-01,5.000215345024248137e-01
6.667428019790047067e-01,5.005171353016844016e-01,5.000590424082737018e-01,5.000510755755444015e-01,4.999215347961165623e-01,5.000421165380164457e-01,5.000235361886535834e-01
6.664870461246982236e-01,0.000000000000000000e+00,5.000542454051299934e-01,5.000502644481493730e-01,4.999284902554655963e-01,4.999966962067851628e-01,5.000403926576129088e-01
4.164884069098355734e-01,0.000000000000000000e+00,5.000587789670866146e-01,5.000563615781776772e-01,4.999150554927839774e-01,4.999882905326913374e-01,5.000209918497835471e-01
9.166059579810265090e-01,1.817528413785158281e-01,5.000544764234799988e-01,5.000542964184819805e-01,4.999277174011327873e-01,4.999962041714099414e-01,5.000268260702486200e-01
8.314253581034959650e-02,9.999999999999998890e-01,5.000543473343128653e-01,5.000540517448507360e-01,4.999283273994352128e-01,4.999944113112704258e-01,5.000216353061557317e-01
8.335199750428987642e-01,0.000000000000000000e+00,5.000545131842496493e-01,5.000831590783539893e-01,4.999232605796341544e-01,4.999927340088047290e-01,5.000383732818234339e-01
2.498312699895194056e-01,0.000000000000000000e+00,5.000544801206804335e-01,5.000592408231323560e-01,4.999238409363302993e-01,4.999957296980688248e-01,5.000482602354893169e-01
4.998168143062762248e-01,6.670002074209335774e-01,5.000542703603121364e-01,5.000499919265706250e-01,4.999221617346455426e-01,4.999890194323123316e-01,5.000371026722284507e-01
9.170668915708891644e-01,4.541068724907152965e-01,4.999589257325935399e-01,5.000537772874904530e-01,4.999269540420486213e-01,4.999902025994500954e-01,5.000216380327536791e-01
1.000000000000000000e+00,7.509511272979062513e-01,5.000545346258615798e-01,5.000542735409312378e-01,4.999286135306784118e-01,4.999483808079635550e-01,5.000262911971182778e-01
2.497634621277124156e-01,6.678019648478926706e-01,5.000594719827304857e-01,5.000837195858325313e-01,4.999254710101349031e-01,5.000705886803342715e-01,5.000232754568890714e-01
9.999999999999998890e-01,4.162079831136440977e-01,5.000543626709997858e-01,5.000550936073429042e-01,4.999235098476031425e-01,4.999389075144166639e-01,5.000261531707590468e-01
1.662257406536533089e-01,0.000000000000000000e+00,5.000542189656045355e-01,5.000510217447061700e-01,4.999231847372305748e-01,4.999910208163060310e-01,5.000489166670311070e-01
5.833061367404865916e-01,4.304844384433066384e-01,5.000591973091423892e-01,5.000552182457493888e-01,4.999275105186082868e-01,4.999178818795940726e-01,5.000353429947812511e-01
5.830552863188878110e-01,7.143312465054363347e-01,5.000545033013887863e-01,5.000553106051636165e-01,4.999272485429669954e-01,4.999832281526991884e-01,5.000253124759599377e-01
9.165167819703867735e-01,0.000000000000000000e+00,5.000543277261081387e-01,5.000566178387491068e-01,4.999231650527131698e-01,4.999911931965495548e-01,5.000385694023760097e-01
4.164842848061360847e-01,1.000000000000000000e+00,4.999492585806507572e-01,5.000538627914135059e-01,4.999253819248838937e-01,4.999892506675659987e-01,5.000271145022320285e-01
6.669105489479124627e-01,1.250929085236670013e-01,5.000542189432216622e-01,5.000589529178770531e-01,4.999234948801183354e-01,5.000410937808522638e-01,5.000339748641358106e-01
9.167839336775730485e-01,5.453584280489710556e-01,5.000546756365071843e-01,5.000569104173994139e-01,4.999234065403382332e-01,4.999878389665294853e-01,5.000410190484889661e-01
6.665667255541281033e-01,2.498066029440811076e-01,5.000544960295955077e-01,5.000510797374996264e-01,4.999227877537926190e-01,4.999903165957907958e-01,5.000255422913209014e-01
3.331280514240005930e-01,7.497733689385325251e-01,5.000542155618485918e-01,5.000832561176021818e-01,4.999232607274620155e-01,5.000388082831606074e-01,5.000247319998989415e-01
9.165135255875809239e-01,9.115942262001106022e-02,5.000589876157174318e-01,5.000566861304751587e-01,4.999232050166289021e-01,4.999907138225410663e-01,5.000271040078707596e-01
7.497633176263260868e-01,8.907775785798676127e-01,5.000598666261377723e-01,5.000528554241658874e-01,4.999284633949430123e-01,4.999534633756215207e-01,5.000391279639727626e-01
5.837439920900429069e-01,5.714617785541233896e-01,5.000545554330110276e-01,5.000637967380980875e-01,4.999285199970472937e-01,4.999918420517112105e-01,5.000362894619275744e-01
5.834038271045663970e-01,1.000000000000000000e+00,5.000547683933247445e-01,5.000532301286654269e-01,4.999246366602478897e-01,4.999977542516526596e-01,5.000404225340097097e-01
7.500556223634974318e-01,0.000000000000000000e+00,5.000595071286625393e-01,5.000556149578473386e-01,4.999165464125349123e-01,4.999915284951296779e-01,5.000361939221563690e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.000548128594756170e-01,5.000508677523607393e-01,4.999281520430660652e-01,4.999972750453376413e-01,5.000260248098727933e-01
1.000000000000000000e+00,2.497788497798547613e-01,5.000595815583510628e-01,5.000532166832666325e-01,4.999280325449762530e-01,4.999584534349255649e-01,5.000265632081893896e-01
9.166975978251665769e-01,2.728056831934158599e-01,5.000588938543617523e-01,5.000829142664859894e-01,4.999283544609267049e-01,4.999986620448969576e-01,5.000261209317957700e-01
9.166365452021543181e-01,3.631897202788567092e-01,5.000547882027314150e-01,5.000557488678104567e-01,4.999284364094128130e-01,4.999972329526020665e-01,5.000249373448277801e-01
2.503532238508373031e-01,3.329548028452620212e-01,5.000598301211377494e-01,5.000590513019813610e-01,4.999148672748295330e-01,4.999901814621995899e-01,5.000268246682033624e-01
4.998406038235397864e-01,3.314224778594142551e-01,5.000595252981908656e-01,5.000565840351629543e-01,4.999232073396298603e-01,5.000426561938356995e-01,5.000338226792896412e-01
6.664657246072623886e-01,3.737198336647331587e-01,5.000594140476525284e-01,5.000536718230299549e-01,4.999241049407600612e-01,4.999878405046834784e-01,5.000363608603286547e-01
9.168839091816383124e-01,6.364827708172401399e-01,5.000541416648968118e-01,5.000552946836571699e-01,4.999234518507745251e-01,5.000641400227140432e-01,5.000264338378762607e-01
8.336421065629933125e-01,9.004097605121941239e-01,5.000592170143028925e-01,5.000504780694206008e-01,4.999232473755778061e-01,4.999889481123004908e-01,5.000360524253416594e-01
6.664870461246982236e-01,8.750900530626017915e-01,5.000595052355872872e-01,5.000589251365213928e-01,4.999284652187563349e-01,4.999970821228361118e-01,5.000260211250177056e-01
4.996830504459819355e-01,1.000000000000000000e+00,5.000545418386669327e-01,5.000797306715634161e-01,4.999237407532323152e-01,4.999838079574682181e-01,5.000263373272161305e-01
4.169316178458942757e-01,8.006864516442568913e-01,5.000593455788471253e-01,5.000510235973090190e-01,4.999232112416647777e-01,5.000043012810095888e-01,5.000489015573430507e-01
4.169164586915988790e-01,5.994585316578532330e-01,5.000589016846885837e-01,5.000550879964322792e-01,4.999284091093949556e-01,4.999882316413277739e-01,5.000259189781628422e-01
